sample_id,river,river_label,setting,tol_multiplier,min_pairs,delta_s_over_W
173,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291146
174,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.200388
175,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.300654
176,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.27304
177,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.186168
178,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.339061
179,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.234597
180,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.230436
181,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.286031
182,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.338175
183,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.21913
184,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278392
185,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298585
186,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.313121
187,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.284704
188,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254813
189,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.229483
190,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279738
191,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.216032
192,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.114326
193,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.299011
194,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.324716
195,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.145039
196,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.219465
197,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.309053
198,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.388162
199,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.276144
200,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.23496
201,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.264941
202,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.350618
203,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239472
204,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.231044
205,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.248449
206,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.222567
207,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.281747
208,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.364357
209,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.292769
210,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261121
211,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25895
212,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.189025
213,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.323571
214,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.270719
215,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.265074
216,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.450621
217,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291431
218,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.233651
219,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25155
220,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.338165
221,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.28123
222,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.195895
223,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.325558
224,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.238252
225,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.378031
226,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.334403
227,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.250397
228,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.345456
229,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278732
230,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.321903
231,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30166
232,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.22845
233,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239605
234,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.331648
235,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.256587
236,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.252799
237,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.222468
238,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298298
239,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.388439
240,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.216286
241,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.276332
242,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.352672
243,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.27062
244,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.29988
245,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.216568
246,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298557
247,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.264707
248,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.329215
249,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.340306
250,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.417426
251,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30688
252,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.292919
253,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285691
254,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.255576
255,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.293617
256,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258753
257,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.284265
258,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.347468
259,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.21964
260,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.337693
261,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.347441
262,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.268506
263,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.158298
264,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24157
265,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.346335
266,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273742
267,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.220038
268,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.247237
269,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.321234
270,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30507
271,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261859
272,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254825
273,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.253453
274,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.224267
275,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.363846
276,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.257272
277,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.341944
278,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.358672
279,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.329907
280,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.251261
281,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.297205
282,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273669
283,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.225296
284,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.29284
285,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.210153
286,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.340322
287,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.249446
288,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.286064
289,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290581
290,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26076
291,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.307268
292,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24888
293,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.322921
294,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.200971
295,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.281951
296,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.381641
297,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.219982
298,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.237724
299,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303265
300,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.284877
301,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.294285
302,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.301905
303,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30991
304,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.336033
305,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.29754
306,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261731
307,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311992
308,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.379494
309,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267705
310,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.221401
311,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.335889
312,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.268379
313,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.155503
314,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.321608
315,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245557
316,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.270021
317,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.293259
318,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285477
319,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.31402
320,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.251048
321,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303221
322,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.260725
323,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.315635
324,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.308845
325,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.223551
326,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.334729
327,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245522
328,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319443
329,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.295201
330,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.3761
331,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.262709
332,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.255788
333,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273932
334,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258325
335,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.318997
336,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.186103
337,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.217047
338,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.216271
339,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327267
340,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.369084
341,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269255
342,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.265715
343,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.278853
344,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.338903
345,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.223996
346,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.28811
347,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.328636
348,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30256
349,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285427
350,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.330058
351,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.126322
352,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.312283
353,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239026
354,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.174315
355,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303116
356,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.350551
357,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26744
358,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327408
359,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.363675
360,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.34732
361,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.365198
362,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.315817
363,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279149
364,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.186892
365,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261467
366,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.228621
367,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.394402
368,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.265326
369,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.281776
370,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.305332
371,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.277398
372,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.368228
373,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.240754
374,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.285703
375,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.234164
376,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.202399
377,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.241353
378,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.272963
379,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.251388
380,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.236917
381,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.197653
382,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.270429
383,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.19224
384,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.316803
385,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279534
386,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.194835
387,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.257994
388,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.233631
389,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.292555
390,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.348725
391,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.171866
392,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.281326
393,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.266193
394,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.311924
395,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.286726
396,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.233642
397,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.257452
398,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.231219
399,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.33418
400,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.276172
401,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.379565
402,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.271664
403,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.236038
404,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.191746
405,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.175827
406,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.187873
407,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289692
408,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.30298
409,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.188035
410,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.324227
411,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.248432
412,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.283074
413,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.363672
414,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.324326
415,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.260231
416,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.225984
417,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.15665
418,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.235447
419,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263388
420,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.220705
421,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267781
422,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279227
423,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.262633
424,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.23925
425,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.284276
426,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.299307
427,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.215028
428,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.352601
429,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269578
430,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.276037
431,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.313952
432,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.287827
433,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.327423
434,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290792
435,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.241316
436,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.294883
437,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.212095
438,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.280971
439,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273172
440,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263554
441,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26793
442,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.171498
443,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.24482
444,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.280106
445,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.283792
446,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.218478
447,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.344614
448,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.22736
449,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.32832
450,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298496
451,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239457
452,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.372642
453,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.20935
454,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.325553
455,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.330032
456,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.238116
457,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.351586
458,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.261247
459,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290878
460,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289318
461,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.267613
462,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.319594
463,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.318642
464,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.178831
465,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.346739
466,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.183563
467,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.33179
468,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.336969
469,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.214997
470,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.252405
471,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.214186
472,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263179
473,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258058
474,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.317881
475,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.347067
476,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.351763
477,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.244081
478,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.263493
479,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.182411
480,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.230677
481,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.328067
482,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.363857
483,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.207111
484,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.242414
485,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273548
486,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290409
487,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.230472
488,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.298323
489,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.248939
490,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.274205
491,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.305046
492,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.275353
493,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.250999
494,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.268971
495,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.27014
496,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254649
497,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.260766
498,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.362926
499,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.305851
500,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.258749
501,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.313332
502,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25664
503,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.339522
504,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.29533
505,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269098
506,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.299624
507,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.188602
508,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.213028
509,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.209334
510,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.282862
511,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.370288
512,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.397722
513,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.310093
514,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.302546
515,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.175942
516,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.245153
517,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.231672
518,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.240853
519,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.265752
520,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.249035
521,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.166139
522,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.316135
523,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.215999
524,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.288159
525,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.389075
526,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.224434
527,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.135834
528,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.25927
529,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.335553
530,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.382709
531,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.207375
532,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.302318
533,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.249408
534,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.269173
535,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.420439
536,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.192337
537,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.288956
538,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.300723
539,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.334718
540,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.280389
541,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.291943
542,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.253459
543,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.289802
544,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.256124
545,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.309186
546,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.254671
547,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.295741
548,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.273391
549,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.336933
550,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.272173
551,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.177483
552,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.344406
553,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.225185
554,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.239043
555,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.242239
556,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.350594
557,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.157538
558,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.447576
559,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.333083
560,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.287278
561,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.271981
562,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.290705
563,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.303662
564,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.310487
565,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.305558
566,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.279927
567,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.264146
568,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26668
569,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.26428
570,regulated,Regulated (Black Warrior),Settings 3,2.0,5,0.337357
